871522,MPK Autobusy,149,11:52:00,11:55:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
871525,MPK Autobusy,149,12:35:00,12:37:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
871565,MPK Autobusy,149,13:52:00,13:55:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
871568,MPK Autobusy,149,14:35:00,14:37:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
871608,MPK Autobusy,149,15:52:00,15:55:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
871611,MPK Autobusy,149,16:35:00,16:37:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
871651,MPK Autobusy,149,17:52:00,17:55:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
871654,MPK Autobusy,149,18:35:00,18:37:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
871694,MPK Autobusy,149,19:52:00,19:55:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
871697,MPK Autobusy,149,20:30:00,20:32:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
871737,MPK Autobusy,149,21:37:00,21:40:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
871740,MPK Autobusy,149,22:30:00,22:32:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
871776,MPK Autobusy,149,03:58:00,04:00:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
871816,MPK Autobusy,149,05:10:00,05:13:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
871819,MPK Autobusy,149,05:49:00,05:51:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
871859,MPK Autobusy,149,07:24:00,07:27:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
871862,MPK Autobusy,149,07:46:00,07:48:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
871902,MPK Autobusy,149,09:25:00,09:28:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
871905,MPK Autobusy,149,09:39:00,09:41:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
871945,MPK Autobusy,149,11:23:00,11:26:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
